	count	period	signal
0	2306		
1	70	171.0	66.30106755157802
2	641		
3	3264		
4	839	430.0	375.60240049518796
5	1788		
6	291		
7	604		
8	672		
9	210		
10	1427		
11	2249		
12	2970		
13	8212		
14	172	647.0	65.05095704736313
15	7523		
16	3	19.53488372093023	2.9962809418872003
17	110		
18	4013		
19	410	612.0	135.82901092922665
20	643		
21	201	367.0	81.45711034147182
22	0		
23	200		
24	90		
25	561		
26	192		
27	4729		
28	347	359.0	93.39178066122587
29	65		
30	14	27.0	8.578187635242914
31	760		
32	1364		
33	692		
34	39		
35	623	391.0	227.05596967048638
36	817		
37	6472		
38	443		
39	504		
40	458		
41	5359		
42	108		
43	1575		
44	286	377.0	94.31205125337091
45	795		
46	886	881.0	281.4714733236845
47	736		
48	155		
49	769		
50	2187		
51	282		
52	3245		
53	641	801.5	226.9393074523085
54	1067	329.0	258.9970813808158
55	304		
56	31	2.3233890214797137	15.475118814473493
57	3142	1368.0	1315.0094214760225
58	3336		
59	512		
60	185		
61	78	8.942307692307692	29.121081552448562
62	612	360.3333333333333	169.10340880346874
63	961	189.0	316.10040879159436
64	336		
65	471		
66	197		
67	4725		
68	480		
69	79		
70	7	4.004694835680751	6.240803548690485
71	399		
72	460		
73	138	2.237603305785124	58.95504018373161
74	419		
75	176		
76	145		
77	5	2.4	4.575425175595067
78	138	240.6	53.3826245174939
79	1152		
80	177		
81	902	588.0	302.03196613671616
82	492		
83	216	8.97196261682243	60.79174883563217
84	1183	673.0	455.85325686520383
85	8838		
86	436	23.04	107.66957797821597
87	293	721.0	65.1778582653407
88	4240		
89	390		
90	651		
91	1100		
92	1161		
93	1053		
94	693		
95	425		
96	98		
97	2514		
98	1996		
99	590		
100	368		
101	5317		
102	946	577.0	459.8383034947116
103	5735		
104	1681		
105	294		
106	565		
107	208		
108	1	3.9705882352941178	1.0000000000000002
109	673		
110	289		
111	488		
112	155		
113	72		
114	1327		
115	27	2.069620253164557	13.422757320069879
116	960		
117	112	27.45	54.6152814986376
118	564	825.0	263.9323871021689
119	547		
120	6795		
121	166		
122	311		
123	6213		
124	7798		
125	3523		
126	126		
127	436	675.0	138.83933603476908
128	242		
129	1071		
130	1	3.389830508474576	1.0000000000000007
131	1310		
132	712		
133	1295		
134	4869		
135	1331		
136	141		
137	80		
138	2429		
139	516		
140	1198	587.0	453.934238292658
141	2905		
142	710		
143	804	244.0	255.56752876659675
144	6304		
145	2745		
146	12	6.449101796407185	9.090600063407239
147	12	3.409090909090909	8.49715008358529
148	422		
149	4156	330.0	2359.189463667482
150	1680	528.0	586.1939817178585
151	658		
152	1012		
153	978		
154	9703		
155	9698		
156	14		
157	538		
158	287		
159	137		
160	273		
161	5930		
162	2127		
163	62		
164	824	347.25	250.5243389578198
165	171		
166	477		
167	1434		
168	1095		
169	460		
170	170	632.25	65.11696281991668
171	938		
172	614		
173	1263		
174	4965		
175	231		
176	687		
177	177		
178	2	2.622950819672131	1.9999569842834455
179	41		
180	3	2.081218274111675	2.9964899549966675
181	84		
182	1016		
183	373		
184	111		
185	1506		
186	1904		
187	1140		
188	1	2.0016722408026757	1.0
189	119		
190	290		
191	167	606.0	61.01284981581602
192	9	141.46153846153845	8.38017840652808
193	14061		
194	411		
195	657		
196	22	2.0286532951289398	11.930794307058212
197	9	12.933333333333334	6.525879470184411
198	337	340.5	138.9684288376893
199	456		
200	51	207.6	19.564533756706005
201	2768		
202	54		
203	2971		
204	1243		
205	419		
206	603		
207	3	4.090909090909091	2.989395822628646
208	1051		
209	317		
210	197		
211	97		
212	456		
213	2295	195.0	1035.0740244289232
214	4571		
215	52		
216	781	1277.0	308.1037818142278
217	75	2.5443037974683542	24.812916724685167
218	1443		
219	933	512.0	498.1433181505639
220	628		
221	6260	1473.75	1989.2822985490375
222	1983		
223	919		
224	998		
225	5421		
226	248		
227	1039		
228	1179		
229	258		
230	377		
231	0		
232	637		
233	23		
234	3	32.94230769230769	2.9986352435797374
235	1330		
236	3073		
237	899	1143.75	313.78801088799656
238	208		
239	81	41.025	30.491751455453816
240	1078		
241	458		
242	474		
243	3	12.634615384615385	2.998625312944354
244	68	9.512195121951219	26.58558456060744
245	0		
246	27		
247	1433		
248	744		
249	2	17.852459016393443	1.9999916623885372
250	289		
251	1204	647.25	266.8762129865213
252	443	418.0	135.31474150934673
253	417		
254	1411		
255	2181		
256	39		
257	6358		
258	1467	1472.0	347.7140899739216
259	886	657.0	448.13583552152664
260	1432		
261	430	747.0	187.42350185331196
262	1076		
263	191		
264	1421		
265	596		
266	489		
267	1141		
268	1061		
269	379		
270	300		
271	39	2.643835616438356	16.288305932595417
272	813		
273	378		
274	380		
275	3	4.2521008403361344	2.9962213908877016
276	41	29.727272727272727	16.78930634834894
277	1735		
278	7477		
279	3816		
280	113		
281	450		
282	1187		
283	2052		
284	712		
285	3768		
286	2337	1485.0	761.7816390075101
287	1236		
288	3212		
289	2074		
290	163		
291	141	78.81818181818181	56.09532164589945
292	1185	391.0	450.7099227487263
293	126		
294	170		
295	1731		
296	231	1133.0	62.286118553723504
297	2977		
298	2932		
299	454		
300	66	2.6125	26.974939337038833
301	671		
302	395	559.5	150.63869604614348
303	223	333.0	71.99609252867627
304	1554		
305	3735		
306	1754		
307	475		
308	88		
309	452		
310	1139		
311	1688		
312	9842		
313	12113		
314	8701		
315	453		
316	542		
317	1221		
318	259		
319	384		
320	2506	957.75	789.7412795996985
321	780		
322	8	3.9292682926829268	7.030601216099105
323	1134	1026.0	459.30603812989966
324	1153		
325	702		
326	1222		
327	4839		
328	197	211.0	49.64865735611808
329	320		
330	273		
331	658		
332	0		
333	145	205.8	55.6080251705768
334	62		
335	1310		
336	360		
337	593		
338	869		
339	30	3.218978102189781	15.774746277606148
340	387	321.75	112.05734470780412
341	366		
342	378		
343	1760		
344	514		
345	481	683.0	126.85885231101672
346	228		
347	1379		
348	1785		
349	2243		
350	573	684.6	202.93563818722677
351	14009		
352	349		
353	40	3.3576642335766422	25.828995430477086
354	363	327.75	144.62451160029397
355	284		
356	439		
357	2844		
358	61		
359	0		
360	2	3.563025210084034	1.9999938904612578
361	49		
362	1999		
363	187		
364	1894		
365	2686		
366	80		
367	1494		
368	265	31.695652173913043	95.73285233135982
369	431		
370	1095		
371	8	2.12736660929432	6.620841007483049
372	87		
373	338		
374	3024		
375	0		
376	30		
377	145	436.0	51.99457583109359
378	222		
379	590		
380	285		
381	78		
382	3346		
383	4829	687.75	2819.2966705738727
384	132		
385	34		
386	477		
387	2271		
388	2698		
389	534		
390	3884		
391	4543		
392	573		
393	3873		
394	2050		
395	3510		
396	15		
397	516		
398	4539		
399	8633		
400	264		
401	6726		
402	4499		
403	111		
404	81		
405	763		
406	254		
407	522		
408	6333		
409	2179	992.0	897.1752010545031
410	560		
411	1594		
412	32		
413	2	13.571428571428571	1.9999695158486381
414	273		
415	12	4.076612903225806	7.854275263025165
416	28	3.076595744680851	13.350616615051184
417	1991		
418	1439		
419	32		
420	54	4.7020057306590255	20.245412357046547
421	645	400.0	230.7929939384696
422	442	67.73076923076923	100.22941074287343
423	496		
424	68	14.0	26.430531388349326
425	480		
426	237		
427	354		
428	1448		
429	2086		
430	2802		
431	3063		
432	594		
433	550	432.6	184.06211469160473
434	6	46.64705882352941	5.8391052888359605
435	1157	1410.75	720.3872663399753
436	1860		
437	553		
438	3	4.718120805369128	2.9980191496021384
439	378		
440	337		
441	72		
442	853		
443	114		
444	14	3.128668171557562	8.371806404737516
445	2595	1055.0	1116.124765728726
446	2893		
447	2264		
448	1037		
449	0		
450	1270	776.0	407.8896195157935
451	151	191.0	110.24450715914058
452	1985		
453	241	191.0	111.56565108202204
454	1561		
455	9		
456	578	188.0	217.77568637716166
457	3927		
458	601		
459	304		
460	13	4.219626168224299	9.438820697990248
461	1	2.005434782608696	1.0
462	3777		
463	8438		
464	12695		
465	609		
466	2756		
467	7395	722.0	3237.4599810730942
468	52	9.71900826446281	21.024918812359736
469	557		
470	2019		
471	1273		
472	2975		
473	260	953.0	154.76520325631617
474	21		
475	856		
476	86		
477	712		
478	778		
479	5194		
480	1	2.0046082949308754	1.0000000000000002
481	1427		
482	1968		
483	291	33.46153846153846	75.9772901935324
484	275		
485	855		
486	1392		
487	38	3.8263473053892216	17.739260754759506
488	286		
489	2941	512.0	860.9977157762731
490	0		
491	376		
492	3097		
493	252		
494	3009		
495	5960		
496	111	324.0	39.109624392030426
497	46	10.050955414012739	25.29543547251107
498	558	843.0	213.15023027260793
499	107		
500	336		
501	457		
502	412		
503	1298		
504	344		
505	205		
506	55		
507	1788		
508	20	41.680851063829785	12.099091789535525
509	1	6.15929203539823	1.0000000000000007
510	664	1500.0	201.3148213607085
511	180		
512	67		
513	1081		
514	1733		
515	724		
516	64	759.0	36.35383447120923
517	177		
518	15106		
519	333		
520	93		
521	525		
522	3	2.001375515818432	3.0
523	1242		
524	1880		
525	144		
526	896		
527	528		
528	192		
529	1	4.535885167464115	1.0000000000000004
530	39	21.0	21.23195504168705
531	7	9.375	6.2383541729850815
532	1203	309.0	315.65909508803185
533	132		
534	1935	1752.0	1012.4051688582842
535	7	3.192513368983957	6.243011665965025
536	126		
537	980		
538	109	2.004878048780488	37.0
539	180		
540	150		
541	270	406.0	163.1727316229669
542	1	13.2	1.0000000000000002
543	69		
544	2767		
545	118	401.0	53.8956912858438
546	82		
547	444		
548	2	2.440776699029126	1.9999937436614719
549	849	1040.0	374.4203006906325
550	4143		
551	15		
552	1640		
553	11019	1074.0	6864.054485372935
554	532		
555	1002		
556	2	2.35	1.9999974646058554
557	235		
558	181		
559	1	4.574257425742574	1.0000000000000009
560	440		
