	count	period	signal
0	4	2.2901785714285716	3.8477590650225735
1	7		
2	429	242.25	328.35974371264655
3	327		
4	89	430.0	30.322892443519354
5	76		
6	9	103.28571428571429	6.216317925984931
7	67	93.0	27.111588933359588
8	54		
9	23	2.6646525679758306	15.703256989141767
10	98		
11	172		
12	86	19.166666666666668	28.674741979122604
13	2112		
14	11	39.61224489795919	8.447988886798667
15	997		
16	0		
17	4	68.625	3.9950066429576636
18	172		
19	88		
20	65		
21	57	367.0	28.142546294857926
22	0		
23	60		
24	3	175.8	2.99741303836564
25	31		
26	21	3.0737704918032787	11.987629783869629
27	439		
28	25	13.632911392405063	11.905266626223474
29	12	6.491596638655462	8.390026870243876
30	0		
31	72		
32	64		
33	91		
34	6	5.648148148148148	5.739914395503224
35	17	30.076923076923077	11.862295031557329
36	17		
37	331		
38	24	4.705035971223022	12.224538154151096
39	47	174.0	28.59196471895635
40	26		
41	636		
42	13	5.2924528301886795	9.42730935778968
43	232		
44	17	47.125	10.861983880190525
45	42	19.772727272727273	16.348733508200414
46	25	56.234042553191486	14.634624159136655
47	66	32.465753424657535	21.6077454455114
48	17	5.915966386554622	10.640259382363176
49	196		
50	200		
51	6	2.110074626865672	5.460806527524422
52	452		
53	90	1202.25	38.70589510342959
54	58	282.0	18.628114276433916
55	27	13.447058823529412	13.517547722281028
56	1	3.9979466119096507	1.0000000000000002
57	428		
58	166		
59	28		
60	8	8.418103448275861	7.063385332593068
61	4	13.517441860465116	3.9340976645870023
62	41	2.2136518771331057	17.954323940793675
63	49	6.593023255813954	18.05072755210161
64	37	32.3125	20.335984979624072
65	24	2.8525280898876404	14.398378627605952
66	46	3.169921875	17.697635048054476
67	162		
68	14	4.579787234042553	8.610511222138118
69	6	2.7486033519553073	5.290701334569786
70	1	14.791907514450868	1.000000000000001
71	50		
72	150		
73	9	2.1703406813627253	6.851712289694155
74	22		
75	6	4.284796573875803	5.489347820028049
76	136		
77	3	5.015873015873016	2.997051318746476
78	12	46.26923076923077	8.786276175106874
79	75		
80	12	4.885026737967914	9.20450570886066
81	35	2.0119760479041915	18.57508793464069
82	113		
83	52	14.76923076923077	18.194511665636778
84	44		
85	562		
86	14	2.6790697674418604	10.983168270356591
87	118	20.798076923076923	29.825671932305433
88	392		
89	16	11.578947368421053	11.849262130900998
90	35		
91	184		
92	48	2.4488636363636362	19.098929115853892
93	88	56.0	26.646997015933188
94	95	122.1	27.494509714820616
95	15		
96	19	4.523809523809524	11.078929379489704
97	280		
98	112		
99	27		
100	14		
101	450		
102	175	577.0	88.07930659834378
103	126		
104	5	3.6513470681458005	4.867320122792311
105	60		
106	97		
107	27	3.2764227642276422	13.851809565640153
108	0		
109	31		
110	14		
111	31		
112	0		
113	11	2.60625	7.79683122641806
114	73		
115	0		
116	33		
117	10	2.772727272727273	8.767174093927844
118	21	22.916666666666668	12.288106184911415
119	73		
120	464		
121	19	6.305555555555555	10.88870644232529
122	10	3.4563106796116503	7.405994324580214
123	744		
124	47		
125	325	155.0	159.048311651069
126	33	3.0	17.083430806310353
127	46	5.246113989637306	18.025186007359114
128	20	3.2563106796116505	13.365742037124793
129	65		
130	0		
131	86	16.831858407079647	26.21830516129841
132	51	454.2857142857143	24.10069344065105
133	68		
134	1434		
135	112	134.0	39.500151804966045
136	0		
137	13	56.625	8.26985905382217
138	296		
139	11	3.857142857142857	8.352299030008588
140	60	135.46153846153845	25.97643754047539
141	267		
142	41		
143	69	13.555555555555555	24.63235530898502
144	718		
145	200		
146	1	3.463022508038585	1.0000000000000007
147	1	2.3483365949119372	1.0000000000000002
148	53		
149	870		
150	22	3.370212765957447	11.336083974893542
151	48		
152	146	17.414634146341463	34.25390246779127
153	109		
154	507		
155	143		
156	11	2.3579234972677594	8.601051429385508
157	18	11.126984126984127	10.55678190123139
158	20	10.386666666666667	11.422600295528724
159	8	2.3084922010398614	7.419292256224405
160	24	4.202429149797571	13.151521948535267
161	435		
162	148		
163	6	2.001156069364162	5.999999999999999
164	49	2.292079207920792	18.02113317896369
165	1	4.010362694300518	1.0000000000000004
166	3	3.9375	2.994300521205462
167	64		
168	114		
169	57	338.4	21.86609375601783
170	21	15.420731707317072	10.278666208348142
171	47		
172	16	7.8493150684931505	9.661471651935164
173	190		
174	619	805.2	244.5157127707825
175	1	7.44	1.0000000000000007
176	57		
177	8	4.69811320754717	6.790687367868437
178	0		
179	18	2.416557161629435	11.515648706356632
180	0		
181	11	8.592857142857143	7.4370611967147875
182	29		
183	8	2.5700934579439254	6.724835717569344
184	8	2.2711267605633805	7.2001521258902805
185	21		
186	53		
187	51		
188	0		
189	8	6.738693467336684	7.441597568690722
190	10	2.810316139767055	7.189904404431076
191	7	2.092059838895282	6.500119686567587
192	10	11.282208588957054	8.955422807784464
193	375		
194	13	3.6136363636363638	8.644844331455655
195	25	76.86206896551724	12.50975804945901
196	11	5.093525179856115	9.220347391033874
197	1	5.173333333333333	1.0000000000000007
198	12	2.8198757763975157	8.063432708016103
199	51		
200	0		
201	143		
202	3	8.244897959183673	2.9907736223337738
203	277		
204	156		
205	29		
206	38	2.4696132596685083	16.662876002551915
207	2	12.857142857142858	1.999991522719584
208	79		
209	21	2.919421487603306	9.579879709602674
210	5	3.54375	4.832974588548439
211	4	2.625	3.8957010842092585
212	30		
213	149	195.0	71.22719765703683
214	411		
215	10		
216	100		
217	8	12.0	6.4775617242996475
218	56	449.0	25.308061964909275
219	66	4.585074626865672	23.13454582048375
220	16	3.4552845528455283	10.30841673710261
221	1083	1473.75	465.34141696109805
222	121		
223	25		
224	131		
225	1493		
226	14		
227	32		
228	63	2.7546468401486988	21.422682566854977
229	17	6.225563909774436	12.21854929689607
230	25	8.481818181818182	10.995576280071035
231	0		
232	70	2.0395010395010393	25.35563401812005
233	1	2.4591439688715955	1.0000000000000007
234	1	4.358778625954199	1.0000000000000002
235	54	2.918918918918919	18.53082542129986
236	32	52.833333333333336	19.974080033097593
237	124		
238	28	6.637305699481865	12.4599102568008
239	2	2.7213930348258706	1.9999963304575465
240	65		
241	30	13.862068965517242	18.77794305593922
242	48		
243	1	3.260545905707196	1.0000000000000002
