	count	period	signal
0	4	2.00390625	4.0
1	7		
2	388	242.25	299.63866806025493
3	367		
4	113	49.61538461538461	33.55766544816333
5	66		
6	10	3.4265402843601898	8.089376026524247
7	83		
8	104	3.7920997920997923	33.01116302176318
9	28	4.302439024390244	16.009367178133143
10	127		
11	221		
12	114	2.3603192702394526	32.75023604561431
13	2547		
14	13	2.0583244962884413	9.472737269149928
15	1504		
16	0		
17	5	2.8153846153846156	4.650346987138714
18	187		
19	120		
20	76	2.358161648177496	26.468373108290404
21	57		
22	0		
23	64		
24	6	4.519280205655527	5.452392412256029
25	62		
26	27	11.538461538461538	16.247786795947736
27	502		
28	23	2.8873994638069704	12.648972493886813
29	14	2.6869565217391305	8.757207530666285
30	4	13.5	3.941651628794555
31	92		
32	46		
33	129		
34	15		
35	29	3.5438066465256797	18.09105810240736
36	38		
37	454		
38	32	6.288461538461538	14.558504345220085
39	62		
40	30		
41	717		
42	11	22.44	8.562052854591526
43	301		
44	19	188.5	11.80041711961988
45	69		
46	38	2.573515092502434	16.13271685223913
47	85	12.81081081081081	25.696686347666606
48	15	11.932203389830509	10.164988866539389
49	236		
50	306		
51	3	2.037837837837838	2.9904747083622625
52	519		
53	85	4.678015564202335	28.276797497523447
54	104	4.300653594771242	29.42464848222913
55	22	45.72	11.717959844094182
56	7	4.269736842105263	6.300802535010295
57	600		
58	224		
59	43	4.74609375	15.361343992470545
60	30	2.3139810426540284	15.01486230112455
61	2	2.346115035317861	1.9999981726260403
62	33	2.1377719182597232	14.633197573857604
63	79	81.0	33.38507420713631
64	59	6.77292576419214	21.33356261785106
65	40	8.986725663716815	18.103350099508422
66	54	541.0	18.544458155848442
67	216		
68	23	5.314814814814815	11.045746609053726
69	6	4.555555555555555	5.525104629165795
70	0		
71	53		
72	380		
73	13	3.1946902654867255	10.54050349213503
74	32		
75	8	10.587301587301587	6.440207533310675
76	161		
77	1	2.1066666666666665	1.0000000000000007
78	12	46.26923076923077	9.870889631460505
79	68		
80	7	5.421364985163205	6.40164067738693
81	49	7.6612377850162865	20.84308806826296
82	102		
83	47	80.0	21.514220994145667
84	63		
85	767		
86	35		
87	158		
88	475		
89	24		
90	26		
91	268		
92	78		
93	109		
94	182	6.229591836734694	37.824172599671876
95	24		
96	26	2.331288343558282	13.60971113811065
97	288		
98	129		
99	39		
100	25		
101	463		
102	204	432.75	109.9946588373241
103	162		
104	11	34.90909090909091	8.169319047138428
105	95		
106	92		
107	21	5.897560975609756	12.831099325840372
108	0		
109	32	3.111328125	18.53703779835223
110	20	5.193154034229829	13.538925215070618
111	33		
112	1	2.1059602649006623	1.0000000000000007
113	12	22.339285714285715	8.02345022599198
114	138		
115	1	5.495798319327731	1.0000000000000007
116	28	5.051020408163265	14.393431670067343
117	5	3.0842696629213484	4.750587963248212
118	37		
119	76		
120	525		
121	22	2.121495327102804	11.518887930424743
122	8	38.142857142857146	7.348934909624648
123	1262		
124	58		
125	469		
126	35	2.5613793103448277	13.765224084993939
127	78	15.0	22.841166613792556
128	26	2.2785326086956523	13.651477264130241
129	82		
130	0		
131	89		
132	70		
133	114		
134	1893		
135	109		
136	1	3.99830220713073	1.0000000000000002
137	20	8.79611650485437	12.179788902175762
138	392		
139	12	2.772972972972973	8.253204763777761
140	59	251.57142857142858	27.711327552185402
141	327		
142	50	7.53125	18.601853832404707
143	98	2.1095100864553316	36.352308760135784
144	900		
145	225		
146	0		
147	3	3.260869565217391	2.9942267492163777
148	62	2.8095238095238093	20.546864784195055
149	1196		
150	28	2.0842105263157893	12.632424366127314
151	57		
152	98	7.4375	27.502202381471438
153	111		
154	581		
155	183		
156	18		
157	22	8.911016949152541	13.446019876259403
158	42	16.342657342657343	15.560508687967523
159	7	49.333333333333336	6.820338860640851
160	27	2.6683804627249357	14.095111241493667
161	602		
162	226		
163	3	2.001156069364162	2.999999999999999
164	58	2.516304347826087	26.57691621717644
165	4	2.1205479452054794	3.8825747332342084
166	2	3.742574257425743	1.999982685688942
167	85		
168	186		
